country,country_name,archetype_label,archetype_type,is_core_archetype,is_secondary_archetype,kpi,pathway_role,interpretation,shock_metric_logic,recovery_metric_logic,shock_metric,recovery_metric,pre_avg,covid_avg,transition_avg,end_2025,shock_metric_zscore,recovery_metric_zscore
AT,Austria,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-8.1,6.8999999999999995,1.8,-0.6999999999999997,1.0999999999999999,0.6,-0.3331407981077903,0.2299612046580343
AT,Austria,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,0.4500000000000002,-0.5,5.75,6.1,5.199999999999999,5.7,1.0726908298993882,0.3677233928171899
AT,Austria,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,7.083333333333333,-5.0,1.5166666666666666,2.0999999999999996,5.7,3.6,-0.7933377304015767,0.9083199510806063
AT,Austria,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,5.783333333333331,-4.099999999999994,79.81666666666666,82.80000000000001,79.35,81.5,-0.8798506501547723,0.5604716039598857
AT,Austria,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,1.3499999999999979,-0.29999999999999893,8.3,9.649999999999999,9.35,9.5,0.347586772313368,0.3689501765379273
AT,Austria,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,1.5166666666666693,-0.27500000000000213,20.833333333333332,22.35,22.075,22.8,0.42021466606172847,0.5343631758536148
AT,Austria,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.04999999999999993,0.09999999999999998,0.6,0.6,0.6499999999999999,0.7,-0.7407215893126461,-0.720545895311878
AT,Austria,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.32499999999999996,0.15000000000000002,0.25,0.15000000000000002,0.575,0.4,-0.1576930675477959,-0.009740201068767527
AT,Austria,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,6.874416666666669,9.43566666666667,33.51533333333333,35.594,40.38975,42.951,0.15512825641245154,0.6121728321924551
AT,Austria,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-1.8500000000000005,0.0,9.15,8.55,7.55,7.3,0.06556549762596549,-0.44610890810959686
AT,Austria,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.12250000000000005,0.1549999999999998,3.105,3.235,3.2275,3.26,-0.24364633249260456,-0.1042984052014008
AT,Austria,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.083333333333333,1.2333333333333334,4.166666666666667,4.5,5.25,5.4,-0.4433343172330972,-0.39490402247661655
BE,Belgium,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-6.516666666666667,5.8,1.7166666666666668,0.75,1.9249999999999998,1.0,0.2619191929412923,-0.14325452093451338
BE,Belgium,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,-1.0333333333333332,-0.09999999999999964,7.333333333333333,6.05,5.75,6.2,0.1899250544719123,0.5624004831321731
BE,Belgium,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,8.850000000000001,-7.300000000000001,1.4500000000000002,1.8,4.9750000000000005,3.0,-0.2876511859897027,0.174813202548673
BE,Belgium,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,8.299999999999983,-3.5,103.10000000000002,110.05000000000001,104.4,107.9,-0.5126156889875955,0.5901533299623377
BE,Belgium,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,0.8166666666666664,-0.5999999999999996,7.683333333333334,8.5,7.9,8.0,-0.5080114364580037,-0.3644231805067841
BE,Belgium,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,2.166666666666668,-1.3500000000000014,19.433333333333334,21.6,20.25,20.4,0.946357404900013,-0.4727726150003605
BE,Belgium,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.30833333333333346,0.4833333333333335,0.8166666666666665,0.9,1.125,1.3,-0.0313577789525945,0.07848803502504416
BE,Belgium,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.3877787807814457e-17,1.3877787807814457e-17,0.09999999999999999,0.1,0.1,0.1,-0.7244193478475537,-0.3478643238845613
BE,Belgium,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,5.397499999999999,5.439500000000001,8.8965,13.0085,14.293999999999999,14.336,-0.27986045393393955,-0.44170843747114785
BE,Belgium,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-1.9666666666666668,0.0,10.266666666666667,9.4,8.425,8.3,-0.005245239810077546,-0.44610890810959686
BE,Belgium,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.624166666666667,0.6916666666666669,2.668333333333333,3.39,3.2925,3.36,2.2771859325199957,2.346432229449871
BE,Belgium,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.033333333333334,1.283333333333334,4.616666666666666,5.3,5.65,5.9,-0.5262675266924044,-0.3258171416545725
BG,Bulgaria,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-5.783333333333333,6.2,2.6833333333333336,2.3499999999999996,3.0749999999999997,3.1,0.5375259256377095,-0.007539711628132252
BG,Bulgaria,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,-2.1833333333333353,-2.5999999999999996,8.283333333333335,5.65,4.05,3.5,-0.4944663893988287,-0.6543313313364701
BG,Bulgaria,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,12.616666666666667,-9.5,0.38333333333333336,2.0,6.925000000000001,3.5,0.7905106917186313,-0.5268019482210018
BG,Bulgaria,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,5.0000000000000036,0.0,24.899999999999995,24.15,24.775,29.9,-0.994155571842569,0.7632967316433092
BG,Bulgaria,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,0.7499999999999991,-0.3749999999999991,5.050000000000001,5.8,5.425000000000001,5.4,-0.6149612125544267,0.18560683727674945
BG,Bulgaria,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,0.5499999999999989,1.0,12.4,12.95,13.95,14.4,-0.3622540224670069,1.7288730673315884
BG,Bulgaria,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.19999999999999973,0.09999999999999987,1.2000000000000002,1.5,1.4,1.3,-0.328832925232617,-0.7205458953118782
BG,Bulgaria,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.1500000000000004,0.4,0.7999999999999999,2.0,1.9500000000000002,1.2,1.2809197978285132,0.5538000036242221
BG,Bulgaria,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,2.84716666666667,3.8946666666666694,19.31533333333333,21.356499999999997,22.1625,23.21,-1.0309970838183218,-0.849116598980591
BG,Bulgaria,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-1.716666666666666,0.0,8.416666666666666,7.9,7.3999999999999995,6.7,0.14649205469573004,-0.44610890810959686
BG,Bulgaria,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,-0.03833333333333322,-0.03833333333333322,0.8083333333333332,0.81,0.77,0.77,-1.0518201317408296,-0.9871703108521674
BG,Bulgaria,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.4083333333333332,1.833333333333333,2.966666666666667,3.4,4.375,4.8,0.09573154425241141,0.43413854738789953
CY,Cyprus,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-7.566666666666667,7.0,4.366666666666667,4.1,5.0,3.8,-0.13269953796494174,0.2638899069846297
CY,Cyprus,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,-4.199999999999999,-3.1999999999999993,11.799999999999999,7.4,5.35,4.4,-1.694631095317081,-0.9463469668089444
CY,Cyprus,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,8.266666666666666,-7.3,-0.16666666666666663,0.5999999999999999,3.7750000000000004,0.8,-0.45462315820117105,0.17481320254867327
CY,Cyprus,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,10.016666666666666,-58.599999999999994,103.58333333333333,105.05,67.225,55.0,-0.26211766911859014,-2.1356185079295273
CY,Cyprus,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,3.433333333333334,-0.125,2.7166666666666663,6.15,6.025,6.1,3.689767275326555,0.796751301480672
CY,Cyprus,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,-0.6833333333333336,-1.200000000000001,14.833333333333334,14.15,12.95,12.4,-1.3605761423140095,-0.3322420395323635
CY,Cyprus,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.02499999999999991,0.10000000000000009,1.7,1.75,1.7249999999999999,1.8,-0.8093696999926511,-0.7205458953118777
CY,Cyprus,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.12500000000000003,0.15000000000000005,0.24999999999999997,0.2,0.375,0.4,-0.506447701578416,-0.009740201068767464
CY,Cyprus,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,9.164000000000001,9.676000000000002,11.168,17.974,20.332,20.844,0.8294675227199091,0.6755542723582352
CY,Cyprus,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-0.8166666666666664,0.0,9.916666666666666,9.4,9.175,9.1,0.6927463149166351,-0.44610890810959686
CY,Cyprus,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.10499999999999998,0.09000000000000008,0.5599999999999999,0.8049999999999999,0.6649999999999999,0.65,-0.33158234173723045,-0.4011260286529509
CY,Cyprus,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,2.141666666666666,2.066666666666667,2.8333333333333335,3.55,4.975,4.9,1.3120852829889424,0.7565439912241011
CZ,Czechia,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-8.866666666666667,7.9,3.566666666666667,-0.6499999999999999,1.6749999999999998,2.6,-0.6212751095631359,0.5692482279239871
CZ,Czechia,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,-0.9166666666666665,0.0,3.7166666666666663,2.7,2.55,2.8,0.25935607051677,0.6110697557109186
CZ,Czechia,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,13.4,-12.5,1.4000000000000001,3.3,7.95,2.3,1.0147301972597451,-1.4835498810887404
CZ,Czechia,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,8.916666666666664,0.0,35.38333333333333,38.8,43.075,44.3,-0.4226309634035825,0.7632967316433092
CZ,Czechia,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,1.9333333333333327,-0.4499999999999993,7.416666666666667,9.35,8.9,9.0,1.2833973131570615,0.0022634980155716213
CZ,Czechia,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,1.0333333333333314,-0.3249999999999975,12.566666666666668,13.6,13.275000000000002,13.2,0.028980321797358627,0.4875196506976203
CZ,Czechia,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.3833333333333334,0.4833333333333335,0.8166666666666665,1.0,1.2,1.3,0.1745865530874202,0.07848803502504416
CZ,Czechia,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,-0.15000000000000002,-0.45000000000000007,0.9500000000000001,0.8500000000000001,0.8,0.5,-0.9859853233705189,-1.3622366923319429
CZ,Czechia,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,3.5671666666666653,4.003166666666665,15.207833333333333,17.4585,18.775,19.211,-0.8189391671341945,-0.8205026478377884
CZ,Czechia,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-2.9833333333333325,0.0,11.883333333333333,10.75,9.475,8.9,-0.6223102374670256,-0.44610890810959686
CZ,Czechia,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,-0.0008333333333330195,-0.01833333333333309,1.8383333333333332,1.94,1.8375000000000001,1.82,-0.8633858262166308,-0.8958387344055356
CZ,Czechia,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.75,0.9500000000000002,3.75,4.4,4.5,4.7,-0.9962223802951565,-0.7863963471348603
DE,Germany,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-5.933333333333333,4.3,1.8333333333333333,-0.09999999999999987,0.15000000000000002,0.2,0.48115182122253347,-0.6521850558334422
DE,Germany,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,-0.16666666666666607,0.19999999999999973,3.766666666666666,3.6,3.3499999999999996,3.8,0.7056983165194266,0.7084083008684099
DE,Germany,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,7.549999999999999,-6.3999999999999995,1.1500000000000001,1.8,4.875,2.3,-0.6597601526324028,0.46183758240899503
DE,Germany,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,8.25,-11.0,66.25,67.95,63.1,63.5,-0.519911747818729,0.21913175493168457
DE,Germany,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,1.3499999999999996,-0.6750000000000007,7.050000000000001,8.4,7.725,7.6,0.3475867723133708,-0.5477665197679641
DE,Germany,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,2.0666666666666664,-0.9250000000000007,18.883333333333333,20.95,20.025,20.4,0.8654123681556601,-0.0746026511743693
DE,Germany,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.2999999999999998,0.3999999999999999,1.0,1.1,1.2999999999999998,1.4,-0.05424048251259698,-0.09521499330906978
DE,Germany,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.05833333333333335,-0.16666666666666674,0.8666666666666667,0.9,0.925,0.7,-0.6226992462552895,-0.7235577936798879
DE,Germany,Other EU country,other,False,False,renewables,structural_adaptation,sustainability acceleration,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,6.228083333333334,6.879833333333334,15.594166666666666,19.195999999999998,21.82225,22.474,-0.0352329937961254,-0.06185933489647833
DE,Germany,Other EU country,other,False,False,emissions,structural_adaptation,decarbonization pathway,transition_min_minus_pre_avg,end_2025_minus_transition_trough,-2.8,0.0,10.6,9.0,8.15,7.8,-0.5110362214961008,-0.44610890810959686
DE,Germany,Other EU country,other,False,False,rnd,structural_adaptation,innovation persistence,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.1525000000000003,0.17500000000000027,2.9549999999999996,3.08,3.1075,3.13,-0.09289888807324523,-0.01296682875476751
DE,Germany,Other EU country,other,False,False,ict_specialists,structural_adaptation,digital transition,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,1.3416666666666668,1.7166666666666668,3.783333333333333,4.800000000000001,5.125,5.5,-0.014846068360000152,0.27293582546979966
DK,Denmark,Other EU country,other,False,False,gdp_growth,shock_exposure,macro recovery capacity,covid_min_minus_pre_avg,end_2025_minus_covid_trough,-4.0,4.7,2.1999999999999997,2.35,1.85,2.9,1.2077513892403606,-0.5164702465270611
DK,Denmark,Other EU country,other,False,False,unemployment,shock_exposure,labor market recovery,covid_max_minus_pre_avg,end_2025_minus_covid_peak,-0.2500000000000009,0.8000000000000007,5.8500000000000005,5.35,5.550000000000001,6.4,0.6561047336302417,1.0004239363408847
DK,Denmark,Other EU country,other,False,False,inflation,shock_exposure,inflation stabilization,transition_max_minus_pre_avg,end_2025_minus_transition_peak,8.1,-6.8,0.5,1.0999999999999999,3.7750000000000004,1.8,-0.502329435975876,0.3342711913599631
DK,Denmark,Other EU country,other,False,False,debt,shock_exposure,fiscal burden persistence,period_max_minus_pre_avg,end_2025_minus_peak,6.700000000000003,-20.800000000000004,42.0,42.400000000000006,31.174999999999997,27.9,-0.7460895715839448,-0.26566976977503576
DK,Denmark,Other EU country,other,False,False,health_spending,public_response,health-system mobilization,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,0.5500000000000025,-1.0500000000000007,8.799999999999999,9.350000000000001,8.3,8.3,-0.9358105408436868,-1.464483216073851
DK,Denmark,Other EU country,other,False,False,social_protection_spending,public_response,social buffering response,covid_avg_minus_pre_avg,transition_avg_minus_covid_avg,-1.1166666666666671,-1.9000000000000021,22.416666666666668,21.3,19.4,19.6,-1.7113379682062,-0.9880513917163489
DK,Denmark,Other EU country,other,False,False,defense_spending,public_response,security reprioritization,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,0.5166666666666664,0.6666666666666665,1.1333333333333335,1.2,1.65,1.8,0.5407098100474456,0.460634697360093
DK,Denmark,Other EU country,other,False,False,fuel_energy_spending,public_response,energy-security adaptation,transition_avg_minus_pre_avg,end_2025_minus_pre_avg,-0.12499999999999994,-0.09999999999999998,0.39999999999999997,0.45,0.275,0.3,-0.9423909941166914,-0.5732804057617571
